,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,eerste_kleur,tweede_kleur,aantal_cilinders,massa_ledig_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,europese_voertuigcategorie,plaats_chassisnummer,type_gasinstallatie,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,technische_max_massa_voertuig,volgnummer_wijziging_eu_typegoedkeuring,maximum_massa_samenstelling,bruto_bpm,aantal_zitplaatsen,cilinderinhoud,toegestane_maximum_massa_voertuig,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,catalogusprijs,type,typegoedkeuringsnummer,variant,uitvoering,aantal_rolstoelplaatsen,zuinigheidsclassificatie,maximum_ondersteunende_snelheid,maximale_constructiesnelheid
856,04PRLP,Personenauto,BMW,1ER REIHE,20221015,20211211,hatchback,BLAUW,Niet geregistreerd,4,1180,1280,20041015,20041015,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-10-15T00:00:00.000,2021-12-11T00:00:00.000,2004-10-15T00:00:00.000,2004-10-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1705,0,2980,7790,5,1596,1705,635,1200,,187,e1*2001/116*0287*01,UF11,31,0,D,0.00,
857,04PXNR,Personenauto,BMW,3ER REIHE,20230215,20220219,sedan,BLAUW,Niet geregistreerd,4,1285,1385,20050621,20050621,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-02-15T00:00:00.000,2022-02-19T00:00:00.000,2005-06-21T00:00:00.000,2005-06-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1810,0,3135,6413,5,1796,1810,670,1250,,,e1*98/14*0097*16,EY31,31,0,C,,
858,04RDND,Personenauto,BMW,1ER REIHE,20230228,20211027,hatchback,BLAUW,Niet geregistreerd,4,1235,1335,20050219,20050219,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-02-28T00:00:00.000,2021-10-27T00:00:00.000,2005-02-19T00:00:00.000,2005-02-19T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1760,0,3035,8816,5,1995,1760,650,1200,36081,,e1*2001/116*0287*02,UF31,32,0,D,,
859,04RGV2,Personenauto,BMW,Z REIHE,20230513,20150829,cabriolet,BLAUW,Niet geregistreerd,6,1245,1345,20060517,20110516,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.10,250,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-05-13T00:00:00.000,2015-08-29T00:00:00.000,2006-05-17T00:00:00.000,2011-05-16T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,409,0,1570,0,0,13005,2,2497,1570,,,,,e1*2001/116*0219*04,BU11,01,0,E,,
860,04RGZZ,Personenauto,BMW,X REIHE,20220720,20161216,sedan,BLAUW,Niet geregistreerd,4,1720,1820,20050401,20050401,Geen verstrekking in Open Data,Nee,4,4,M1,by r. schroefveerkoker onder motorkap,,0.06,280,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-07-20T00:00:00.000,2016-12-16T00:00:00.000,2005-04-01T00:00:00.000,2005-04-01T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,457,0,2265,0,4040,16676,5,1995,2265,720,1700,59718,,e1*2001/116*0249*04,PB11,01,0,D,,
861,04RHBB,Personenauto,BMW,1ER REIHE,20230511,20171025,hatchback,BLAUW,Niet geregistreerd,4,1285,1385,20050330,20050330,Geen verstrekking in Open Data,Nee,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-05-11T00:00:00.000,2017-10-25T00:00:00.000,2005-03-30T00:00:00.000,2005-03-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1810,0,3085,9246,5,1995,1810,690,1200,32725,,e1*2001/116*0287*03,UG31,01,0,D,,
862,04RHV3,Personenauto,BMW,320D,20230708,20160708,stationwagen,BLAUW,Niet geregistreerd,4,1480,1580,20110526,20110526,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-08T00:00:00.000,2016-07-08T00:00:00.000,2011-05-26T00:00:00.000,2011-05-26T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,2045,0,0,8349,5,1995,2045,,,46959,3K,e1*2007/46*0315*03,UY71,5A,0,A,,
863,04RJR3,Personenauto,BMW,3ER REIHE,20220628,20211118,sedan,BLAUW,Niet geregistreerd,6,1275,1375,19980512,20110609,Geen verstrekking in Open Data,Ja,2,4,M1,r. in watergoot v. voorruit,,0.08,270,Nee,Nee,Nee,2021,Geen oordeel,05,Ja,2022-06-28T00:00:00.000,2021-11-18T00:00:00.000,1998-05-12T00:00:00.000,2011-06-09T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1760,1,3390,8689,4,1991,1760,670,1600,,,e1*93/81*0016*06,BF51,02,0,,,
864,04RKLK,Personenauto,BMW,Z3,20230620,20050804,cabriolet,BLAUW,Niet geregistreerd,6,1275,1375,19970717,20050519,Geen verstrekking in Open Data,Ja,2,4,M1,midden tegen schutbord onder motorkap,,0.10,244,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2023-06-20T00:00:00.000,2005-08-04T00:00:00.000,1997-07-17T00:00:00.000,2005-05-19T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1550,1,2785,12060,2,2793,1550,600,1200,,,e1*93/81*0029*03,CJ31,2,0,,0.00,
865,04RKLN,Personenauto,BMW,3ER REIHE,20230413,20050520,sedan,BLAUW,Niet geregistreerd,4,1295,1395,20050520,20050520,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,276,Nee,Ja,Nee,2022,Logisch,00,Ja,2023-04-13T00:00:00.000,2005-05-20T00:00:00.000,2005-05-20T00:00:00.000,2005-05-20T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1840,0,3315,10852,5,1995,1840,695,1400,43479,,e1*2001/116*0308*01,VA71,01,0,B,,
866,04RNG2,Personenauto,BMW,320I,20230515,20220823,cabriolet,BLAUW,Niet geregistreerd,4,1600,1700,20110624,20110624,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.07,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-05-15T00:00:00.000,2022-08-23T00:00:00.000,2011-06-24T00:00:00.000,2011-06-24T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,461,0,2055,0,3630,10580,4,1995,2055,695,1500,59465,3C,e1*2007/46*0316*03,DV51,5B,0,C,0.00,
867,04RNR4,Personenauto,BMW,118I,20230817,20220823,stationwagen,BLAUW,Niet geregistreerd,4,1250,1350,20110628,20110628,Geen verstrekking in Open Data,Nee,4,4,M1,r. motorruimte,,0.08,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-08-17T00:00:00.000,2022-08-23T00:00:00.000,2011-06-28T00:00:00.000,2011-06-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1775,0,0,5436,5,1995,1775,,,33183,1K4,e1*2007/46*0283*03,UE51,5N,0,B,,
868,04RSL3,Personenauto,BMW,528I,20230730,20160712,sedan,BLAUW,Niet geregistreerd,6,1630,1730,20110715,20110715,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.11,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-30T00:00:00.000,2016-07-12T00:00:00.000,2011-07-15T00:00:00.000,2011-07-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2265,0,4355,13679,5,2996,2265,750,2000,78537,5L,e1*2007/46*0363*04,FS51,5B,0,B,0.00,
869,04RST4,Personenauto,BMW,528I,20230131,20210430,sedan,BLAUW,Niet geregistreerd,6,1630,1730,20110722,20110722,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.11,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-01-31T00:00:00.000,2021-04-30T00:00:00.000,2011-07-22T00:00:00.000,2011-07-22T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2265,0,4355,13713,5,2996,2265,750,2000,78781,5L,e1*2007/46*0363*04,FS51,5B,0,B,0.00,
870,04RTGN,Personenauto,BMW,5ER REIHE,20221125,20050902,stationwagen,BLAUW,Niet geregistreerd,6,1565,1665,20040825,20050902,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,289,Nee,Nee,Nee,2021,Geen oordeel,05,Ja,2022-11-25T00:00:00.000,2005-09-02T00:00:00.000,2004-08-25T00:00:00.000,2005-09-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2190,0,4250,18997,5,2494,2190,750,2000,,,e1*2001/116*0230*03,NG51,32,0,E,,
871,04RTGP,Personenauto,BMW,1ER REIHE,20220325,20170408,hatchback,BLAUW,Niet geregistreerd,4,1235,1335,20050824,20050824,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,266,Ja,Nee,Nee,2021,Logisch,00,Nee,2022-03-25T00:00:00.000,2017-04-08T00:00:00.000,2005-08-24T00:00:00.000,2005-08-24T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1760,0,3035,10978,5,1995,1760,650,1200,43936,,e1*2001/116*0287*05,UF31,02,0,D,,
872,04RTJ3,Personenauto,BMW,3ER REIHE,20230201,20210201,stationwagen,BLAUW,Niet geregistreerd,4,1465,1565,20110728,20110728,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.06,276,Nee,Nee,Nee,2022,Onlogisch,04,Ja,2023-02-01T00:00:00.000,2021-02-01T00:00:00.000,2011-07-28T00:00:00.000,2011-07-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,2030,0,3705,8040,5,1995,2030,745,1600,42420,3K,e1*2007/46*0315*04,UT31,5C,0,A,0.00,
873,04RTTX,Personenauto,BMW,5ER REIHE,20230921,20100318,sedan,BLAUW,Niet geregistreerd,6,1465,1565,20050916,20050916,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,289,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-09-21T00:00:00.000,2010-03-18T00:00:00.000,2005-09-16T00:00:00.000,2005-09-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2030,0,3830,15580,5,2497,2030,750,1800,60653,,e1*2001/116*0230*05,NE31,32,0,D,,
874,04RZDF,Personenauto,BMW,Z REIHE,20221116,20150414,cabriolet,BLAUW,Niet geregistreerd,6,1235,1335,20040621,20051010,Geen verstrekking in Open Data,Ja,2,4,M1,op r. schroefveerkoker onder motorkap,,0.11,250,Nee,Nee,Nee,2021,Geen oordeel,05,Ja,2022-11-16T00:00:00.000,2015-04-14T00:00:00.000,2004-06-21T00:00:00.000,2005-10-10T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,409,0,1560,0,0,14425,2,2494,1560,,,,,e1*2001/116*0219*01,BT31,31,0,F,,
875,04SBB9,Personenauto,BMW,118I,20230728,20200729,stationwagen,BLAUW,Niet geregistreerd,4,1240,1340,20110902,20110902,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.08,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-28T00:00:00.000,2020-07-29T00:00:00.000,2011-09-02T00:00:00.000,2011-09-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1765,0,0,5414,5,1995,1765,,,33027,1K2,e1*2007/46*0273*03,UB91,5N,0,B,,
876,04SFP7,Personenauto,BMW,5ER REIHE,20220915,20220512,sedan,BLAUW,Niet geregistreerd,4,1585,1685,20110915,20110915,Geen verstrekking in Open Data,Nee,4,4,M1,r. motorruimte,,0.08,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-09-15T00:00:00.000,2022-05-12T00:00:00.000,2011-09-15T00:00:00.000,2011-09-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2220,0,4310,9808,5,1997,2220,750,2000,59971,5L,e1*2007/46*0363*05,XG11,5A200,0,A,0.00,
877,04SFPS,Personenauto,BMW,3ER REIHE,20230225,20220430,sedan,BLAUW,Niet geregistreerd,6,1370,1470,19980826,20051205,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.10,273,Nee,Ja,Nee,2021,Geen oordeel,05,Ja,2023-02-25T00:00:00.000,2022-04-30T00:00:00.000,1998-08-26T00:00:00.000,2005-12-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1895,1,3570,11927,5,2793,1895,730,1600,,,e1*97/27*0097*01,AM51,01,0,,,
878,04SGKB,Personenauto,BMW,5ER REIHE,20230314,20210704,stationwagen,BLAUW,Niet geregistreerd,6,1555,1655,20060102,20060102,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,289,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-14T00:00:00.000,2021-07-04T00:00:00.000,2006-01-02T00:00:00.000,2006-01-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2180,0,4040,19222,5,2497,2180,750,1800,73884,,e1*2001/116*0230*06,NL31,02,0,D,,
879,04SHH9,Personenauto,BMW,118I,20230930,20121020,stationwagen,BLAUW,Niet geregistreerd,4,1250,1350,20110930,20110930,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,266,Nee,Nee,Nee,2022,Geen oordeel,07,Ja,2023-09-30T00:00:00.000,2012-10-20T00:00:00.000,2011-09-30T00:00:00.000,2011-09-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1775,0,0,5216,5,1995,1775,,,31585,1K4,e1*2007/46*0283*02,UE51,5N,0,B,,
880,04SHX6,Personenauto,BMW,118I,20230417,20220405,stationwagen,BLAUW,Niet geregistreerd,4,1265,1365,20111005,20111005,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.08,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-04-17T00:00:00.000,2022-04-05T00:00:00.000,2011-10-05T00:00:00.000,2011-10-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1790,0,3065,6440,5,1995,1790,670,1200,35128,1K2,e1*2007/46*0273*03,UB91,5B,0,C,0.00,
881,04SJBV,Personenauto,BMW,1ER REIHE,20230119,20101001,hatchback,BLAUW,Niet geregistreerd,4,1325,1425,20060119,20060119,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.08,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2023-01-19T00:00:00.000,2010-10-01T00:00:00.000,2006-01-19T00:00:00.000,2006-01-19T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,423,0,1850,0,3125,12919,5,1995,1850,705,1200,47649,,e1*2001/116*0287*08,UG51,12,0,F,,
882,04SJPK,Personenauto,BMW,3ER REIHE,20230709,20110901,stationwagen,BLAUW,Niet geregistreerd,6,1445,1545,20060203,20060203,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.10,276,Nee,Nee,Nee,2022,Onlogisch,04,Ja,2023-07-09T00:00:00.000,2011-09-01T00:00:00.000,2006-02-03T00:00:00.000,2006-02-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,2010,0,3685,12434,5,2497,2010,750,1600,49224,,e1*2001/116*0308*03,VS11,01,0,D,0.00,
883,04SKL6,Personenauto,BMW,1ER REIHE,20221013,20220415,stationwagen,BLAUW,Niet geregistreerd,4,1285,1385,20111013,20111013,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.06,269,Ja,Nee,Nee,2022,Logisch,00,Nee,2022-10-13T00:00:00.000,2022-04-15T00:00:00.000,2011-10-13T00:00:00.000,2011-10-13T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,432,0,1840,0,3115,6557,5,1995,1840,690,1200,33941,1K4,e1*2007/46*0283*04,1C71,H1,0,B,0.00,
884,04SNTX,Personenauto,BMW,3ER REIHE,20221218,20181222,coupe,BLAUW,Niet geregistreerd,6,1405,1505,20010530,20060314,Geen verstrekking in Open Data,Ja,2,4,M1,r. op schroefveerkoker onder motorkap,,0.11,272,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2022-12-18T00:00:00.000,2018-12-22T00:00:00.000,2001-05-30T00:00:00.000,2006-03-14T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,1930,1,3705,14523,5,2979,1930,730,1700,,,e1*98/14*0112*05,BN51,21,0,D,,
885,04SPJG,Personenauto,BMW,5ER REIHE,20221127,20150530,sedan,BLAUW,Niet geregistreerd,6,1516,1616,20060328,20060328,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,G3 gasinstallatie,0.08,289,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-11-27T00:00:00.000,2015-05-30T00:00:00.000,2006-03-28T00:00:00.000,2006-03-28T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2030,0,3830,17284,5,2497,2030,750,1800,66843,,e1*2001/116*0230*07,NE31,02,0,D,,
886,04SRGG,Personenauto,BMW,5ER REIHE,20230707,20170717,sedan,BLAUW,Niet geregistreerd,6,1470,1570,20060407,20060407,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.10,289,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-07-07T00:00:00.000,2017-07-17T00:00:00.000,2006-04-07T00:00:00.000,2006-04-07T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,484,0,2055,0,4055,20182,5,2497,2055,750,2000,77371,,e1*2001/116*0230*07,NE51,02,0,D,,
887,04STTL,Personenauto,BMW,3ER REIHE,20230814,20170615,sedan,BLAUW,Niet geregistreerd,4,1285,1385,20030814,20060511,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,273,Nee,Ja,Nee,2022,Geen oordeel,05,Ja,2023-08-14T00:00:00.000,2017-06-15T00:00:00.000,2003-08-14T00:00:00.000,2006-05-11T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,447,0,1810,0,3135,8974,5,1796,1810,670,1250,,,e1*98/14*0097*13,AY31,31,0,C,,
888,04SVBS,Personenauto,BMW,3ER REIHE,20180705,20170707,cabriolet,BLAUW,Niet geregistreerd,6,1555,1655,20000517,20060503,Geen verstrekking in Open Data,Nee,2,4,M1,op r. schroefveerkoker onder motorkap,,0.08,273,Nee,Ja,Nee,2017,Geen oordeel,05,Ja,2018-07-05T00:00:00.000,2017-07-07T00:00:00.000,2000-05-17T00:00:00.000,2006-05-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,2000,1,3675,14342,4,2494,2000,720,1600,,,e1*98/14*0146*01,BR31,12,0,,,
